NTD ID,Agency,City,State,Organization Type,Reporter Type,UACE Code,UZA Name,Primary UZA Population,Agency VOMS,Diesel (gal),Gasoline (gal),Liquefied Petroleum Gas (gal),Compressed Natural Gas (gal),Bio Diesel (gal),Hydrogen (kg),Other Fuel (gal/gal equivalent),Electric Propulsion (kWh),Electric Battery (kWh),Diesel (miles),Gasoline (miles),Liquefied Petroleum Gas (miles),Compressed Natural Gas (miles),Hydrogen (miles),Other Fuel (miles),Electric Propulsion (miles),Electric Battery (miles),diesel_gal_questionable,diesel_mpg_questionable,questionable_data
90035,Gold Coast Transit District,Oxnard,CA,Independent Public Agency or Authority of Transit Service,Full Reporter,66673,"Oxnard--San Buenaventura (Ventura), CA","376,117",71,0,"19,019",0,"764,499",0,0,0,0,860,0,"209,975",0,"2,465,373",0,0,0,"2,103",0,0,
11,Valley Regional Transit,Meridian,ID,Independent Public Agency or Authority of Transit Service,Full Reporter,8785,"Boise City, ID","433,180",70,32,"4,841",0,"456,699",0,0,0,0,"57,915",0,"191,800",0,"2,154,011",0,0,0,"68,187",0,0,
41105,"Audubon Area Community Services, Inc., dba: GRITS Transportation",Owensboro,KY,Private-Non-Profit Corporation,Full Reporter,66484,"Owensboro, KY","76,433",44,0,"183,156",0,0,0,0,0,0,0,435,"1,051,808",0,0,0,0,0,0,0,0,
50035,"Central County Transportation Authority, dba: Metro Transit",Kalamazoo,MI,Independent Public Agency or Authority of Transit Service,Full Reporter,43723,"Kalamazoo, MI","204,562",66,"340,839","63,293",0,0,0,0,0,0,0,"1,758,825","843,111",0,0,0,0,0,0,0,0,
90041,"City of Montebello, dba: Montebello Bus Lines",Montebello,CA,"City, County or Local Government Unit or Department of Transportation",Full Reporter,51445,"Los Angeles--Long Beach--Anaheim, CA","12,237,376",87,0,"241,019",0,"394,113",0,0,0,0,129,0,"592,082",0,"1,135,153",0,0,0,625,0,0,
90206,San Luis Obispo Regional Transit Authority,San Luis Obispo,CA,Independent Public Agency or Authority of Transit Service,Full Reporter,79147,"San Luis Obispo, CA","56,904",41,"231,741","62,339",0,0,0,0,0,0,0,"1,302,846","540,755",0,0,0,0,0,0,0,0,
60008,"Metropolitan Transit Authority of Harris County, Texas",Houston,TX,Independent Public Agency or Authority of Transit Service,Full Reporter,40429,"Houston, TX","5,853,575","1,328","9,097,510","2,409,822",0,"2,154,980",0,0,0,"21,545,505",0,"42,627,340","20,422,194",0,"5,674,270",0,0,"3,103,886",0,0,0,
20135,Monsey New Square Trails Corporation,Spring Valley,NY,Private-For-Profit Corporation,Full Reporter,63217,"New York--Jersey City--Newark, NY--NJ","19,426,449",32,"288,710",0,0,0,0,0,0,0,0,"841,455",0,0,0,0,0,0,0,0,0,
90004,Golden Empire Transit District,Bakersfield,CA,Independent Public Agency or Authority of Transit Service,Full Reporter,4681,"Bakersfield, CA","570,235",91,0,"33,534",0,"1,326,073",0,"8,478",0,0,0,0,"363,790",0,"3,650,040","49,167",0,0,0,0,0,
80109,Denver Regional Council of Governments,,CO,"MPO, COG or Other Planning Agency",Full Reporter,23527,"Denver--Aurora, CO","2,686,147",51,0,"32,432",0,0,0,0,0,0,0,0,"560,120",0,0,0,0,0,0,0,0,
70035,"Johnson County Kansas, dba: Johnson County Transit",Olathe,KS,"City, County or Local Government Unit or Department of Transportation",Full Reporter,43912,"Kansas City, MO--KS","1,674,218",78,"234,799","55,336",0,"116,586",0,0,0,0,0,"1,943,582","546,558",0,"354,655",0,0,0,0,0,0,
70030,"City of Coralville, dba: Coralville Transit System",Coralville,IA,"City, County or Local Government Unit or Department of Transportation",Full Reporter,41590,"Iowa City, IA","126,810",7,"49,554",0,0,0,0,0,0,0,0,"206,838",0,0,0,0,0,0,0,0,0,
40180,"University of Georgia, dba: Transportation and Parking Services",Athens,GA,University,Full Reporter,3763,"Athens-Clarke County, GA","143,213",66,"60,683","5,808",0,0,0,0,0,0,"728,450","201,449","23,257",0,0,0,0,0,"670,553",0,0,
12,"Municipality of Anchorage, dba: Public Transportation",Anchorage,AK,"City, County or Local Government Unit or Department of Transportation",Full Reporter,2305,"Anchorage, AK","249,252",168,"541,551","234,753",0,0,0,0,0,0,0,"2,255,114","2,496,495",0,0,0,0,0,0,0,0,
10040,Southeast Area Transit District,Preston,CT,Independent Public Agency or Authority of Transit Service,Full Reporter,64135,"Norwich--New London, CT","167,432",29,"192,195","35,369",0,0,"10,120",0,0,0,0,"1,109,994","746,405",0,0,0,0,0,0,0,0,
90003,"San Francisco Bay Area Rapid Transit District, dba: SF BART",Oakland,CA,Independent Public Agency or Authority of Transit Service,Full Reporter,78904,"San Francisco--Oakland, CA","3,515,933",580,0,0,0,0,"311,846",0,0,"281,734,585",0,"1,171,878",0,0,0,0,0,"76,465,673",0,0,0,
10102,Connecticut Department of Transportation,Newington,CT,State Government Unit or Department of Transportation,Full Reporter,37243,"Hartford, CT","977,158",28,"897,870",0,0,0,0,0,0,"1,228,448",0,"896,001",0,0,0,0,0,"203,640",0,0,0,
7,Lane Transit District,Eugene,OR,Independent Public Agency or Authority of Transit Service,Full Reporter,28117,"Eugene, OR","270,179",120,"659,744","78,324",0,0,0,0,0,0,"632,534","2,964,026","672,141",0,0,0,0,0,"243,060",0,0,
90087,"City of Santa Maria, dba: Santa Maria Area Transit",Santa Maria,CA,"City, County or Local Government Unit or Department of Transportation",Full Reporter,79417,"Santa Maria, CA","143,609",25,"163,154","37,032",0,0,0,0,0,0,0,"725,064","169,659",0,0,0,0,0,0,0,0,
40158,"Lake County Board of County Commissioners, dba: LakeXpress",Tavares,FL,"City, County or Local Government Unit or Department of Transportation",Full Reporter,48799,"Leesburg--Eustis--Tavares, FL","151,523",33,"110,503","124,663",0,0,0,0,0,0,0,"597,109","895,956",0,0,0,0,0,0,0,0,
40172,"Western Piedmont Regional Transit Authority , dba: Greenway Public Transportation",Conover,NC,Independent Public Agency or Authority of Transit Service,Full Reporter,38647,"Hickory, NC","201,511",53,"49,803","73,954",0,0,0,0,0,0,0,"137,292","678,131",0,0,0,0,0,0,0,0,
70016,"City of Columbia, dba: Go COMO",Columbia,MO,"City, County or Local Government Unit or Department of Transportation",Full Reporter,18937,"Columbia, MO","141,831",25,0,"36,477",0,"36,214","63,375",0,0,0,"105,910","622,453","219,919",0,"208,425",0,0,0,"52,130",0,0,
50054,Muncie Indiana Transit System,Muncie,IN,Independent Public Agency or Authority of Transit Service,Full Reporter,60625,"Muncie, IN","84,382",36,0,0,"43,584",0,"139,992",0,0,0,0,"739,235",0,"172,249",0,0,"172,249",0,0,0,0,
376,"Ride Connection, Inc.",Portland,OR,Private-Non-Profit Corporation,Full Reporter,71317,"Portland, OR--WA","2,104,238",60,0,"62,827",0,0,0,0,0,0,675,0,"590,434",0,0,0,0,0,"23,347",0,0,
30078,Southwestern Pennsylvania Commission,Pittsburgh,PA,"MPO, COG or Other Planning Agency",Full Reporter,69697,"Pittsburgh, PA","1,745,039",11,0,"6,813",0,0,0,0,0,0,0,0,"42,031",0,0,0,0,0,0,0,0,
90020,Santa Barbara Metropolitan Transit District,Santa Barbara,CA,Independent Public Agency or Authority of Transit Service,Full Reporter,79282,"Santa Barbara, CA","202,197",80,"527,900",0,0,0,0,0,0,0,"153,040","2,470,168",0,0,0,0,0,0,"92,664",0,0,
40185,"Bay County Transportation Planning Organization, dba: Bayway",Panama City,FL,"MPO, COG or Other Planning Agency",Full Reporter,67305,"Panama City--Panama City Beach, FL","162,060",26,"91,516","57,503",0,0,0,0,0,0,0,"438,131","65,371",0,0,0,0,0,0,0,0,
50002,"City of Green Bay, dba: Green Bay Metro",Green Bay,WI,"City, County or Local Government Unit or Department of Transportation",Full Reporter,34813,"Green Bay, WI","224,156",27,"142,415","37,131",0,0,0,0,0,0,0,"760,338","439,657",0,0,0,0,0,0,0,0,
30008,Greater Lynchburg Transit Company,Lynchburg,VA,Independent Public Agency or Authority of Transit Service,Full Reporter,52201,"Lynchburg, VA","125,596",18,"205,293","24,958",0,0,0,0,0,0,0,"808,471","150,901",0,0,0,0,0,0,0,0,
20209,"Somerset County, dba: Somerset County Transportation",Somerville,NJ,"City, County or Local Government Unit or Department of Transportation",Full Reporter,63217,"New York--Jersey City--Newark, NY--NJ","19,426,449",57,"21,287","166,575",0,0,0,0,0,0,0,"147,667","954,640",0,0,0,0,0,0,0,0,
50184,Macatawa Area Express Transportation Authority,Holland,MI,Independent Public Agency or Authority of Transit Service,Full Reporter,39430,"Holland, MI","107,034",19,"48,485","60,362",0,0,0,0,0,0,0,384,"1,383,378",0,0,0,0,0,0,0,0,
40175,Puerto Rico Maritime Transport Authority,San Juan,PR,"City, County or Local Government Unit or Department of Transportation",Full Reporter,79093,"San Juan, PR","1,844,410",13,"1,609,541",0,0,0,0,0,0,0,0,"152,087",0,0,0,0,0,0,0,0,0,
40244,"Spartanburg Regional Health Services, Inc.",Spartanburg,SC,State Government Unit or Department of Transportation,Full Reporter,83548,"Spartanburg, SC","196,943",26,0,"135,848",258,0,0,0,0,0,0,0,"843,350",0,0,0,"311,287",0,0,0,0,
50516,City of Plymouth,Minneapolis,MN,"City, County or Local Government Unit or Department of Transportation",Full Reporter,57628,"Minneapolis--St. Paul, MN","2,914,866",17,"112,398","31,287",0,0,0,0,0,0,0,"615,218","223,265",0,0,0,0,0,0,0,0,
60007,"Fort Worth Transportation Authority, dba: Trinity Metro",Fort Worth,TX,Independent Public Agency or Authority of Transit Service,Full Reporter,22042,"Dallas--Fort Worth--Arlington, TX","5,732,354",392,"615,453","382,721",0,"2,005,956",0,0,0,0,"195,495","2,524,304","2,169,419",0,"6,889,426",0,0,0,"126,546",0,0,
20223,Cape May Lewes Ferry,New Castle,DE,Independent Public Agency or Authority of Transit Service,Full Reporter,3904,"Atlantic City--Ocean City--Villas, NJ","294,921",3,"870,031",0,0,0,0,0,0,0,0,"71,640",0,0,0,0,0,0,0,0,0,
21,Whatcom Transportation Authority,Bellingham,WA,Independent Public Agency or Authority of Transit Service,Full Reporter,6652,"Bellingham, WA","128,979",96,"423,421","93,145","97,322",0,0,0,0,0,"70,814","2,167,593","668,408","449,400",0,0,"449,400",0,"34,683",0,0,
10056,"Connecticut Department of Transportation - CTTRANSIT Stamford Division, dba: CTTransit",Hartford,CT,State Government Unit or Department of Transportation,Full Reporter,10162,"Bridgeport--Stamford, CT--NY","916,408",41,"409,099",0,0,0,0,0,0,0,0,"1,590,580",0,0,0,0,0,0,0,0,0,
20190,"Port Imperial Ferry Corporation, dba: NY Waterway",Weehawken,NJ,Private-For-Profit Corporation,Full Reporter,63217,"New York--Jersey City--Newark, NY--NJ","19,426,449",36,"2,007,927",0,0,0,0,0,0,0,0,"698,234",0,0,0,0,0,0,0,0,0,
10004,Brockton Area Transit Authority,Brockton,MA,Independent Public Agency or Authority of Transit Service,Full Reporter,9271,"Boston, MA--NH","4,382,009",82,"250,845","68,400",0,0,0,0,0,0,0,"1,139,381","454,748",0,0,0,0,0,0,0,0,
90218,Riverside County Transportation Commission,Riverside,CA,"MPO, COG or Other Planning Agency",Full Reporter,75340,"Riverside--San Bernardino, CA","2,276,703",33,0,"37,985",0,0,0,0,0,0,0,0,"345,699",0,0,0,0,0,0,0,0,
80025,"City of Loveland, Colorado, dba: City of Loveland Transit",Loveland,CO,"City, County or Local Government Unit or Department of Transportation",Full Reporter,30628,"Fort Collins, CO","326,332",9,"28,613","13,105",0,"10,859",0,0,0,0,0,"161,947","94,960",0,"58,934",0,0,0,0,0,0,
80107,"University of Montana, dba: ASUM Transportation",Missoula,MT,University,Full Reporter,57736,"Missoula, MT","88,109",3,"8,482",0,0,0,0,0,0,0,"80,000","18,778",0,0,0,0,0,0,"39,627",0,0,
20217,"Hampton Jitney, Inc.",Calverton,NY,Private-For-Profit Corporation,Full Reporter,63217,"New York--Jersey City--Newark, NY--NJ","19,426,449",55,"428,924",0,0,0,0,0,0,0,0,"3,060,141",0,0,0,0,0,0,0,0,0,
90136,"Regional Public Transportation Authority, dba: Valley Metro",Phoenix,AZ,Independent Public Agency or Authority of Transit Service,Full Reporter,69184,"Phoenix--Mesa--Scottsdale, AZ","3,976,313",661,"603,422","596,622",0,"3,063,989",0,0,"106,321",0,0,"1,841,609","16,667,899",0,"11,769,968",0,"137,378",0,0,0,0,
55311,"City of Cincinnati, dba: The Connector",Cincinnati,OH,"City, County or Local Government Unit or Department of Transportation",Full Reporter,16885,"Cincinnati, OH--KY","1,686,744",4,0,0,0,0,0,0,0,"1,521,941",0,0,0,0,0,0,0,"89,540",0,0,0,
50159,River Valley Metro Mass Transit District,Bourbonnais,IL,"City, County or Local Government Unit or Department of Transportation",Full Reporter,43885,"Kankakee, IL","66,530",17,"61,034","160,670",0,0,0,0,0,0,0,"370,310","1,918,484",0,0,0,0,0,0,0,0,
40026,"Manatee County Board of County Commissioners, dba: Manatee County Area Transit",Sarasota,FL,"City, County or Local Government Unit or Department of Transportation",Full Reporter,9536,"Bradenton--Sarasota--Venice, FL","779,075",49,"341,739","48,190",0,0,0,0,0,0,0,"1,935,267","288,717",0,0,0,0,0,0,0,0,
30015,Luzerne County Transportation Authority,Kingston,PA,Independent Public Agency or Authority of Transit Service,Full Reporter,80227,"Scranton, PA","366,713",62,"107,214","118,903",0,"179,645",0,0,0,0,0,"336,330","758,303",0,"751,016",0,0,0,0,0,0,
50113,Pace - Suburban Bus Division,Arlington Heights,IL,Independent Public Agency or Authority of Transit Service,Full Reporter,16264,"Chicago, IL--IN","8,671,746","1,012","4,099,995","712,338",0,"1,198,877","18,032",0,0,0,0,"21,021,994","12,042,927",0,"4,475,114",0,0,0,0,0,0,
90089,"County of Sonoma , dba: Sonoma County Transit",Santa Rosa,CA,"City, County or Local Government Unit or Department of Transportation",Full Reporter,79498,"Santa Rosa, CA","297,329",45,0,"74,925",0,"332,093",0,0,0,0,"55,583",0,"667,353",0,"1,576,506",0,0,0,"83,930",0,0,
11239,"Hyannis Harbor Tours, Inc. , dba: Hy-Line Cruises",Hyannis,MA,Private-For-Profit Corporation,Full Reporter,5167,"Barnstable Town, MA","303,269",4,"1,445,765",0,0,0,0,0,0,0,0,"177,904",0,0,0,0,0,0,0,0,0,
10053,"Cape Ann Transportation Authority, dba: CATA",Gloucester,MA,Independent Public Agency or Authority of Transit Service,Full Reporter,9271,"Boston, MA--NH","4,382,009",20,"58,091","45,020",0,0,0,0,0,0,0,"294,041","276,377",0,0,0,0,0,0,0,0,
40019,Transit Authority of Northern Kentucky,Covington,KY,Independent Public Agency or Authority of Transit Service,Full Reporter,16885,"Cincinnati, OH--KY","1,686,744",121,"662,452","106,581",0,0,0,0,0,0,0,"3,601,589","797,551",0,0,0,0,0,0,0,0,
40040,Jacksonville Transportation Authority,Jacksonville,FL,Independent Public Agency or Authority of Transit Service,Full Reporter,42346,"Jacksonville, FL","1,247,374",208,"947,760","541,268",0,"1,350,231",0,0,0,"815,770","29,225","2,419,638","2,502,748",0,"4,369,805",0,0,"102,390","6,148",0,0,
30077,"Borough of Pottstown, dba: Pottstown Area Rapid Transit",Pottstown,PA,"City, County or Local Government Unit or Department of Transportation",Full Reporter,69076,"Philadelphia, PA--NJ--DE--MD","5,696,125",6,"58,516","3,220",0,0,0,0,0,0,0,"275,189","28,730",0,0,0,0,0,0,0,0,
90222,Pima Association of Governments,Tucson,AZ,"MPO, COG or Other Planning Agency",Full Reporter,88732,"Tucson, AZ","875,441",13,0,"9,357",0,0,0,0,0,0,0,0,"20,685",0,0,0,0,0,0,0,0,
60270,"City of McKinney, dba: Collin County Transit",Mckinney,TX,"City, County or Local Government Unit or Department of Transportation",Full Reporter,52695,"McKinney--Frisco, TX","504,803",16,0,"10,977",0,0,0,0,0,0,0,0,"41,393",0,0,0,0,0,0,0,0,
40094,Alternativa de Transporte Integrado -ATI,San Juan,PR,State Government Unit or Department of Transportation,Full Reporter,79093,"San Juan, PR","1,844,410",57,"288,655",0,0,0,0,0,0,"5,373,722",0,"1,343,902",0,0,0,0,0,"1,841,590",0,0,0,
90214,"City of Redondo Beach, dba: Beach Cities Transit",Redondo Beach,CA,"City, County or Local Government Unit or Department of Transportation",Full Reporter,51445,"Los Angeles--Long Beach--Anaheim, CA","12,237,376",18,0,0,0,"145,048",0,0,0,0,0,0,0,0,"436,710",0,0,0,0,0,0,
50058,Rockford Mass Transit District,Rockford,IL,Independent Public Agency or Authority of Transit Service,Full Reporter,75718,"Rockford, IL","276,443",49,"316,219","99,282",0,0,0,0,0,0,0,"1,491,546","643,982",0,0,0,0,0,0,0,0,
70012,"City of Sioux City, dba: Sioux City Transit System",Sioux City,IA,"City, County or Local Government Unit or Department of Transportation",Full Reporter,82225,"Sioux City, IA--NE--SD","113,066",25,"118,857","27,629",0,0,0,0,0,0,0,"611,560","179,638",0,0,0,0,0,0,0,0,
10017,Greater Hartford Transit District,Hartford,CT,Independent Public Agency or Authority of Transit Service,Full Reporter,37243,"Hartford, CT","977,158",128,"50,660","544,829",0,0,0,0,0,0,0,"324,906","3,850,124",0,0,0,0,0,0,0,0,
19,Intercity Transit,Olympia,WA,Independent Public Agency or Authority of Transit Service,Full Reporter,65242,"Olympia--Lacey, WA","208,157",240,"583,748","137,289","85,100",0,0,0,0,0,0,"4,171,456","2,296,056","396,688",0,0,"396,688",0,0,0,0,
20,Kitsap Transit,Bremerton,WA,Independent Public Agency or Authority of Transit Service,Full Reporter,9946,"Bremerton, WA","224,449",218,"1,184,511","34,984","200,715",0,"499,845",0,0,0,"30,244","3,121,910","583,706","1,050,629",0,0,"1,050,629",0,"17,681",0,0,
25,"Salem Area Mass Transit District, dba: Salem-Keizer Transit or Cherriots",Salem,OR,Independent Public Agency or Authority of Transit Service,Full Reporter,78229,"Salem, OR","268,331",149,"206,648","119,329",0,"348,127","44,385",0,0,0,0,"991,599","1,096,403",0,"1,470,085",0,0,0,0,0,0,
50148,"Blue Water Area Transportation Commission, dba: Blue Water Area Transit",Port Huron,MI,Independent Public Agency or Authority of Transit Service,Full Reporter,71155,"Port Huron, MI","82,226",207,"77,381","1,579",0,"309,071",0,0,0,0,"50,955",0,0,0,"1,083,675",0,0,0,"15,287",0,0,
30071,"City of Alexandria , dba: DASH",Alexandria,VA,"City, County or Local Government Unit or Department of Transportation",Full Reporter,92242,"Washington--Arlington, DC--VA--MD","5,174,759",94,"585,431","22,235",0,0,0,0,0,0,"302,500","2,516,504",0,0,0,0,0,0,"102,347",0,0,
90310,Tulare County Regional Transit Agency,Visalia,CA,Independent Public Agency or Authority of Transit Service,Full Reporter,88840,"Tulare, CA","70,628",17,0,"12,280",0,"90,243",0,0,0,0,0,0,"216,630",0,"573,312",0,0,0,0,0,0,
50519,Minnesota Valley Transit Authority,Burnsville,MN,Independent Public Agency or Authority of Transit Service,Full Reporter,57628,"Minneapolis--St. Paul, MN","2,914,866",91,0,"78,848",0,0,"803,370",0,0,0,0,"4,608,781","603,370",0,0,0,0,0,0,0,0,
40057,Jackson Transit Authority,Jackson,TN,Independent Public Agency or Authority of Transit Service,Full Reporter,42265,"Jackson, TN","72,809",17,"87,388","36,524",0,0,0,0,0,0,0,"467,935","246,809",0,0,0,0,0,0,0,0,
30006,Greater Richmond Transit Company,Richmond,VA,Other Publicly-Owned or Privately Chartered Corporation,Full Reporter,74746,"Richmond, VA","1,059,150",236,"196,967","65,268",0,"1,678,455",0,0,0,0,0,"590,964","772,290",0,"9,333,165",0,0,0,0,0,0,
80008,Cities Area Transit,Grand Forks,ND,"City, County or Local Government Unit or Department of Transportation",Full Reporter,34219,"Grand Forks, ND--MN","68,160",22,"15,036","31,632",0,0,"35,085",0,0,0,0,"305,897","364,957",0,0,0,0,0,0,0,0,
20096,"Putnam County , dba: Putnam Area Rapid Transit",Carmel,NY,"City, County or Local Government Unit or Department of Transportation",Full Reporter,63217,"New York--Jersey City--Newark, NY--NJ","19,426,449",13,0,"71,503",0,0,0,0,0,0,0,0,"523,829",0,0,0,0,0,0,0,0,
30044,Westmoreland County Transit Authority,Greensburg,PA,"City, County or Local Government Unit or Department of Transportation",Full Reporter,69697,"Pittsburgh, PA","1,745,039",73,"86,574","202,038",0,"157,805",0,0,0,0,0,"280,412","1,813,348",0,"637,668",0,0,0,0,0,0,
90201,"City of Turlock, dba: Turlock Transit",Turlock,CA,"City, County or Local Government Unit or Department of Transportation",Full Reporter,89083,"Turlock, CA","79,203",13,0,"19,308",0,"46,903",0,0,0,0,0,0,"173,146",0,"219,274",0,0,0,0,0,0,
50044,Fort Wayne Public Transportation Corporation,Fort Wayne,IN,Independent Public Agency or Authority of Transit Service,Full Reporter,31087,"Fort Wayne, IN","335,934",40,0,"25,049",0,0,"294,406",0,0,0,0,"1,695,392","123,864",0,0,0,0,0,0,0,0,
80012,Great Falls Transit District,Great Falls,MT,Independent Public Agency or Authority of Transit Service,Full Reporter,34759,"Great Falls, MT","67,097",23,"89,312","17,788",0,0,0,0,0,0,0,"418,719","255,184",0,0,0,0,0,0,0,0,
90032,"City of Phoenix Public Transit Department , dba: Valley Metro",Phoenix,AZ,"City, County or Local Government Unit or Department of Transportation",Full Reporter,69184,"Phoenix--Mesa--Scottsdale, AZ","3,976,313",507,"1,744,393","678,281",0,"4,547,847",0,0,0,0,0,"6,336,962","3,904,380",0,"16,267,492",0,0,0,0,0,0,
70138,"East Central Iowa Council of Governments, dba: Corridor Rides",Cedar Rapids,IA,"MPO, COG or Other Planning Agency",Full Reporter,41590,"Iowa City, IA","126,810",21,0,"11,354",0,0,"59,669",0,0,0,0,"410,420","174,027",0,0,0,0,0,0,0,0,
20145,Tompkins Consolidated Area Transit,Ithaca,NY,Private-Non-Profit Corporation,Full Reporter,41914,"Ithaca, NY","59,102",48,"310,801","54,399",0,0,0,0,0,0,"186,344","1,332,568",0,0,0,0,0,0,"95,410",0,0,
50149,Michiana Area Council of Governments,South Bend,IN,"MPO, COG or Other Planning Agency",Full Reporter,26794,"Elkhart, IN--MI","148,199",18,"97,511","19,117",0,0,0,0,0,0,0,"522,251","281,340",0,0,0,0,0,0,0,0,
50515,University of Minnesota Transit,Minneapolis,MN,University,Full Reporter,57628,"Minneapolis--St. Paul, MN","2,914,866",22,"112,491","19,758",0,0,0,0,0,0,0,"433,271","104,797",0,0,0,0,0,0,0,0,
30073,Virginia Railway Express,Alexandria,VA,Independent Public Agency or Authority of Transit Service,Full Reporter,92242,"Washington--Arlington, DC--VA--MD","5,174,759",99,"1,488,786",0,0,0,0,0,0,0,0,"397,348",0,0,0,0,0,0,0,0,0,
10008,Pioneer Valley Transit Authority,Springfield,MA,Independent Public Agency or Authority of Transit Service,Full Reporter,83926,"Springfield, MA--CT","442,145",209,"1,107,991","292,408",0,0,0,0,0,0,"215,746","5,000,038","2,015,557",0,0,0,0,0,"132,833",0,0,
90015,"City and County of San Francisco, dba: San Francisco Municipal Transportation Agency",San Francisco,CA,"City, County or Local Government Unit or Department of Transportation",Full Reporter,78904,"San Francisco--Oakland, CA","3,515,933",752,"3,509,051","216,967",0,0,0,0,0,"87,343,650","35,385","13,990,290","1,393,266",0,0,0,0,"9,542,756","12,269",0,0,
40005,"City of Asheville, dba: ART (Asheville Rides Transit)",Asheville,NC,"City, County or Local Government Unit or Department of Transportation",Full Reporter,3358,"Asheville, NC","285,776",19,"221,508",0,0,0,0,0,0,0,"403,484","1,105,499",0,0,0,0,0,0,"163,344",0,0,
30205,"Transit Management of Central Maryland, Inc.",Annapolis Junction,MD,Other Publicly-Owned or Privately Chartered Corporation,Full Reporter,4843,"Baltimore, MD","2,212,038",50,"240,500","201,502",0,0,0,0,0,0,"77,567","1,187,518","1,380,859",0,0,0,0,0,"24,482",0,0,
40063,"Brevard Board of County Commissioners, dba: Space Coast Area Transit",Titusville,FL,"City, County or Local Government Unit or Department of Transportation",Full Reporter,67105,"Palm Bay--Melbourne, FL","510,675",86,"510,625","74,225",0,0,0,0,0,0,0,"4,406,008","1,012,798",0,0,0,0,0,0,0,0,
50213,"M-1 Rail, dba: QLINE Detroit",Detroit,MI,Private-Non-Profit Corporation,Full Reporter,23824,"Detroit, MI","3,776,890",4,0,0,0,0,0,0,0,"2,268,532",0,0,0,0,0,0,0,"125,580",0,0,0,
50061,"City of Decatur, Il, dba: Decatur Public Transit System",Decatur,IL,"City, County or Local Government Unit or Department of Transportation",Full Reporter,22717,"Decatur, IL","86,287",23,0,"18,279",0,0,"181,403",0,0,0,0,"954,807","97,035",0,0,0,0,0,0,0,0,
90034,City of Glendale,Glendale,AZ,"City, County or Local Government Unit or Department of Transportation",Full Reporter,69184,"Phoenix--Mesa--Scottsdale, AZ","3,976,313",18,"7,304","61,517","1,895",0,0,0,0,0,0,"45,945","281,987","6,745",0,0,"6,745",0,0,0,0,
90014,"Alameda-Contra Costa Transit District, dba: AC Transit",Oakland,CA,Independent Public Agency or Authority of Transit Service,Full Reporter,78904,"San Francisco--Oakland, CA","3,515,933",546,"4,255,432","530,042",0,0,0,"82,307",0,0,"297,587","20,634,728","4,013,634",0,0,"447,011",0,0,"138,789",0,0,
50199,Delaware County Transit Board,Delaware,OH,Independent Public Agency or Authority of Transit Service,Full Reporter,19234,"Columbus, OH","1,567,254",21,"3,584","77,067",0,0,0,0,0,0,0,"23,077","909,791",0,0,0,0,0,0,0,0,
40071,"City of Huntsville, Alabama, dba: Huntsville Transit",Huntsville,AL,"City, County or Local Government Unit or Department of Transportation",Full Reporter,40780,"Huntsville, AL","329,066",32,"157,971","76,498",0,0,0,0,0,0,0,"802,641","539,977",0,0,0,0,0,0,0,0,
20075,Port Authority Transit Corporation,Camden,NJ,Independent Public Agency or Authority of Transit Service,Full Reporter,69076,"Philadelphia, PA--NJ--DE--MD","5,696,125",60,0,0,0,0,0,0,0,"40,007,603",0,0,0,0,0,0,0,"5,122,212",0,0,0,
40110,Charleston Area Regional Transportation Authority,North Charleston,SC,Independent Public Agency or Authority of Transit Service,Full Reporter,15508,"Charleston, SC","684,773",77,"453,312","91,193",0,0,0,0,0,0,"985,280","2,260,071","735,046",0,0,0,0,0,"430,238",0,0,
50060,Champaign-Urbana Mass Transit District,Urbana,IL,Independent Public Agency or Authority of Transit Service,Full Reporter,15211,"Champaign, IL","147,452",105,"3,100","54,995",0,0,"589,311","1,350",0,0,0,"3,103,331","199,692",0,0,"5,801",0,0,0,0,0,
20161,DeCamp Bus Lines,Montclair,NJ,Private-For-Profit Corporation,Full Reporter,63217,"New York--Jersey City--Newark, NY--NJ","19,426,449",14,"214,773",0,0,0,0,0,0,0,0,"1,059,444",0,0,0,0,0,0,0,0,0,
50117,Laketran,Painesville,OH,Independent Public Agency or Authority of Transit Service,Full Reporter,17668,"Cleveland, OH","1,712,178",96,"164,800","80,427","321,051",0,0,0,0,0,"756,569","1,201,370","962,471","1,935,648",0,0,"1,935,648",0,"426,620",0,0,
30107,"West Virginia University, dba: Personal Rapid Transit",Morgantown,WV,University,Full Reporter,59275,"Morgantown, WV","77,620",48,0,0,0,0,0,0,0,"958,672",0,0,0,0,0,0,0,"541,978",0,0,0,
40108,"Research Triangle Regional Public Transportation Authority, dba: GoTriangle",Durham,NC,Independent Public Agency or Authority of Transit Service,Full Reporter,25228,"Durham, NC","396,118",80,"525,648","88,589",0,0,0,0,0,0,"51,841","2,818,932","733,669",0,0,0,0,0,"53,084",0,0,
50033,"Interurban Transit Partnership, dba: The Rapid",Grand Rapids,MI,Independent Public Agency or Authority of Transit Service,Full Reporter,34300,"Grand Rapids, MI","605,666",185,"463,370","43,107","345,145","1,000,422",0,0,0,0,0,"1,739,727","415,133","1,714,893","3,924,509",0,"1,714,893",0,0,0,0,
