NTD ID,Agency,Reporter Type,Organization Type,City,State,Agency VOMS,Mode,Type Of Service,Mode VOMS,UACE Code,UZA Name,Primary UZA Area Sq Miles,Primary  UZA Population,Service Area Sq Miles,Service Area Population,Questionable Data,Time Period,Time Service Begins,Time Service Ends,Actual Vehicle/Passenger Car Miles,Actual Vehicle/Passenger Car Revenue Miles,Actual Vehicle/ Passenger Deadhead Miles,Scheduled Vehicle/Passenger Car Revenue Miles,Actual Vehicles/ Passenger Car Hours,Actual Vehicle/Passenger Car Revenue Hours,Actual Vehicle/Passenger Car Deadhead Hours,Charter Service Hours,School Bus Hours,Trains In Operation,Train Miles,Train Revenue Miles,Train Deadhead Miles,Train Hours,Train Revenue Hours,Train Deadhead Hours,Unlinked Passenger Trips (UPT),ADA UPT,Sponsored Service UPT,Passenger Miles Traveled,Directional Route Miles,Days Of Service Operated,Days Not Operated - Strikes,Days Not Operated - Emergencies,Average Revenue Speed,Average Passenger Trip Length (APTL),Passengers per Vehicle Revenue Hour
00025,"Salem Area Mass Transit District, dba: Salem-Keizer Transit or Cherriots",Full Reporter,Independent Public Agency or Authority of Transit Service,Salem,OR,149,VP,PT,42,"78,229","Salem, OR",72.68,"268,331",68,"230,118",,Annual Total,,,"299,722","299,722",0,0,"6,838","6,838",0,,,0,0,0,,0,0,,"44,088",,,"1,138,557",0,,,,43.8318,25.8246,6.4475
00025,"Salem Area Mass Transit District, dba: Salem-Keizer Transit or Cherriots",Full Reporter,Independent Public Agency or Authority of Transit Service,Salem,OR,149,MB,DO,53,"78,229","Salem, OR",72.68,"268,331",68,"230,118",Y,Annual Total,,,"2,432,658","2,268,251","164,407","2,521,185","190,916","184,184","6,732",0,0,0,0,0,,0,0,,"2,039,555",,,"6,241,038",0,,,,12.3151,3.06,11.0735
00025,"Salem Area Mass Transit District, dba: Salem-Keizer Transit or Cherriots",Full Reporter,Independent Public Agency or Authority of Transit Service,Salem,OR,149,DR,PT,43,"78,229","Salem, OR",72.68,"268,331",68,"230,118",,Annual Total,,,"553,070","487,544","65,526",0,"48,840","40,262","8,578",0,0,0,0,0,,0,0,,"71,900","64,938","6,962","391,398",0,,,,12.1093,5.4436,1.7858
00028,"County of Pierce, dba: Pierce County Ferry",Full Reporter,"City, County or Local Government Unit or Department of Transportation",Tacoma,WA,2,FB,PT,2,"80,389","Seattle--Tacoma, WA",982.52,"3,544,011",233,"925,708",,Annual Total,,,"44,548","44,548",0,"44,643","5,548","5,548",0,0,,0,0,0,,0,0,,"438,385",,,"1,793,474",17.24,,,,8.0296,4.0911,79.0168
00029,Snohomish County Public Transportation Benefit Area Corporation,Full Reporter,Independent Public Agency or Authority of Transit Service,Everett,WA,481,CB,DO,46,"80,389","Seattle--Tacoma, WA",982.52,"3,544,011",256,"806,655",,Annual Total,,,"1,275,292","643,098","632,194","652,951","51,790","28,718","23,072",0,0,0,0,0,,0,0,,"258,721",,,"4,108,975",243.45,,,,22.3936,15.8819,9.009
00029,Snohomish County Public Transportation Benefit Area Corporation,Full Reporter,Independent Public Agency or Authority of Transit Service,Everett,WA,481,DR,PT,32,"80,389","Seattle--Tacoma, WA",982.52,"3,544,011",256,"806,655",,Annual Total,,,"1,297,497","1,027,867","269,630",0,"70,412","56,864","13,548",,,0,0,0,,0,0,,"104,736","104,736",,"1,227,037",0,,,,18.0759,11.7155,1.8419
00029,Snohomish County Public Transportation Benefit Area Corporation,Full Reporter,Independent Public Agency or Authority of Transit Service,Everett,WA,481,CB,PT,49,"80,389","Seattle--Tacoma, WA",982.52,"3,544,011",256,"806,655",,Annual Total,,,"1,779,405","819,464","959,941","859,684","62,253","31,669","30,584",0,0,0,0,0,,0,0,,"467,341",,,"8,550,050",170.7,,,,25.8759,18.2951,14.757
00029,Snohomish County Public Transportation Benefit Area Corporation,Full Reporter,Independent Public Agency or Authority of Transit Service,Everett,WA,481,MB,DO,112,"80,389","Seattle--Tacoma, WA",982.52,"3,544,011",256,"806,655",,Annual Total,,,"7,376,953","6,115,987","1,260,966","6,261,009","461,727","415,959","45,768",0,0,0,0,0,,0,0,,"4,673,114",,,"26,671,544",79.26,,,,14.7033,5.7074,11.2346
00029,Snohomish County Public Transportation Benefit Area Corporation,Full Reporter,Independent Public Agency or Authority of Transit Service,Everett,WA,481,VP,DO,242,"80,389","Seattle--Tacoma, WA",982.52,"3,544,011",256,"806,655",,Annual Total,,,"1,999,653","1,999,653",0,0,"59,077","59,077",0,0,0,0,0,0,,0,0,,"281,228",,,"6,841,316",0,,,,33.8482,24.3266,4.7604
00030,Chickaloon Native Village,Reduced Reporter,Tribe,Palmer,AK,2,DR,DO,2,2,Alaska Non-UZA,0,"359,299",,,,Annual Total,,,0,"29,909",0,0,0,"2,016",0,,,0,0,0,,0,0,,"2,171",,0,0,0,,,,14.8358,,1.0769
00031,Shoshone-Bannock Tribes,Reduced Reporter,Tribe,Fort Hall,ID,7,MB,DO,7,16,Idaho Non-UZA,0,"836,252",,0,,Annual Total,,,0,"245,420",0,0,0,"15,978",0,,,0,0,0,,0,0,,"21,393",,,0,0,,,,15.3599,,1.3389
00033,Senior Services of Snohomish County,Rural Reporter,"City, County or Local Government Unit or Department of Transportation",Lynnwood,WA,14,DR,DO,14,"80,389","Seattle--Tacoma, WA",982.52,"3,544,011",,,,Annual Total,,,0,"228,722",0,0,0,"10,806",0,,,0,0,0,,0,0,,"13,884",,0,0,0,,,,21.1662,,1.2848
00034,Rogue Valley Transportation District,Full Reporter,Independent Public Agency or Authority of Transit Service,Medford,OR,45,DR,PT,17,"55,981","Medford, OR",63.02,"171,640",78,"173,199",,Annual Total,,,"398,080","349,387","48,693",0,"29,138","26,383","2,755",0,0,0,0,0,,0,0,,"40,486","25,165","9,040","262,573",0,,,,13.2429,6.4855,1.5345
00034,Rogue Valley Transportation District,Full Reporter,Independent Public Agency or Authority of Transit Service,Medford,OR,45,MB,DO,28,"55,981","Medford, OR",63.02,"171,640",78,"173,199",,Annual Total,,,"1,268,020","1,189,498","78,522","1,190,491","87,213","81,944","5,269",0,0,0,0,0,,0,0,,"650,153",,,"3,627,854",0,,,,14.516,5.58,7.9341
00035,Washington State Ferries,Full Reporter,State Government Unit or Department of Transportation,Olympia,WA,17,FB,DO,17,"80,389","Seattle--Tacoma, WA",982.52,"3,544,011","1,945","3,919,300",,Annual Total,,,"737,693","737,135",558,"708,096","105,530","105,456",74,35,,0,0,0,,0,0,,"17,156,046",,,"124,788,014",370.4,,,,6.99,7.2737,162.6844
00036,Makah Tribal Council,Reduced Reporter,Tribe,Neah Bay,WA,1,MB,DO,1,53,Washington Non-UZA,0,"1,895,776",,,,Annual Total,,,0,"40,787",0,0,0,"2,298",0,,,0,0,0,,0,0,,"2,659",,,0,0,,,,17.7489,,1.1571
00040,"Central Puget Sound Regional Transit Authority, dba: Sound Transit",Full Reporter,Independent Public Agency or Authority of Transit Service,Seattle,WA,321,LR,DO,76,"80,389","Seattle--Tacoma, WA",982.52,"3,544,011","1,087","3,306,990",,Annual Total,,,"8,161,143","7,979,291","181,852","12,234,513","424,272","397,685","26,587",,,0,"2,231,321","2,178,083","53,238","113,684","108,827","4,857","23,624,135",,,"160,910,159",97.96,,,,20.0643,6.8113,59.4041
00040,"Central Puget Sound Regional Transit Authority, dba: Sound Transit",Full Reporter,Independent Public Agency or Authority of Transit Service,Seattle,WA,321,CB,DO,143,"80,389","Seattle--Tacoma, WA",982.52,"3,544,011","1,087","3,306,990",,Annual Total,,,"10,017,918","7,868,136","2,149,782","7,997,790","514,082","425,729","88,353",0,0,0,0,0,,0,0,,"5,549,953",,,"73,592,091",378.9,,,,18.4816,13.2599,13.0364
00040,"Central Puget Sound Regional Transit Authority, dba: Sound Transit",Full Reporter,Independent Public Agency or Authority of Transit Service,Seattle,WA,321,CB,PT,36,"80,389","Seattle--Tacoma, WA",982.52,"3,544,011","1,087","3,306,990",,Annual Total,,,"2,803,901","2,012,493","791,408","2,099,478","114,077","89,871","24,206",,,0,0,0,,0,0,,"1,302,741",,,"17,890,879",158.96,,,,22.3931,13.7333,14.4957
00040,"Central Puget Sound Regional Transit Authority, dba: Sound Transit",Full Reporter,Independent Public Agency or Authority of Transit Service,Seattle,WA,321,CR,PT,64,"80,389","Seattle--Tacoma, WA",982.52,"3,544,011","1,087","3,306,990",Y,Annual Total,,,"1,887,037","1,832,559","54,478","1,846,585","64,846","58,746","6,100",,,0,"314,917","305,990","8,927","10,943","9,946",997,"1,269,923",,,"31,537,263",327.68,,,,31.1946,24.834,21.6172
00040,"Central Puget Sound Regional Transit Authority, dba: Sound Transit",Full Reporter,Independent Public Agency or Authority of Transit Service,Seattle,WA,321,SR,DO,2,"80,389","Seattle--Tacoma, WA",982.52,"3,544,011","1,087","3,306,990",,Annual Total,,,"61,262","60,824",438,"62,045","7,953","7,898",55,,,0,"61,262","60,824",438,"7,953","7,898",55,"267,722",,,"228,101",7.2,,,,7.7012,0.852,33.8974
00041,Alaska Railroad Corporation,Full Reporter,State Government Unit or Department of Transportation,Anchorage,AK,60,AR,DO,60,"2,305","Anchorage, AK",91.69,"249,252",266,"352,701",,Annual Total,,,"1,142,075","1,131,787","10,288","1,142,465","44,797","42,677","2,120",,,0,"189,590","187,951","1,639","7,737","7,400",337,"219,757",,,"27,580,278","1,919.84",,,,26.5198,125.5035,5.1493
00043,"Chelan Douglas PTBA , dba: Link Transit",Full Reporter,Independent Public Agency or Authority of Transit Service,Wenatchee,WA,52,DR,DO,18,"93,862","Wenatchee, WA",32.6,"78,142",197,"108,660",,Annual Total,,,"378,867","330,703","48,164",0,"29,734","27,555","2,179",,,0,0,0,,0,0,,"68,939","57,711",,"245,733",0,,,,12.0016,3.5645,2.5019
00043,"Chelan Douglas PTBA , dba: Link Transit",Full Reporter,Independent Public Agency or Authority of Transit Service,Wenatchee,WA,52,DR,PT,3,"93,862","Wenatchee, WA",32.6,"78,142",197,"108,660",,Annual Total,,,"71,451","35,593","35,858",0,"3,854","1,852","2,002",,,0,0,0,,0,0,,"3,279","2,502",,"32,113",0,,,,19.2187,9.7935,1.7705
00043,"Chelan Douglas PTBA , dba: Link Transit",Full Reporter,Independent Public Agency or Authority of Transit Service,Wenatchee,WA,52,MB,DO,31,"93,862","Wenatchee, WA",32.6,"78,142",197,"108,660",,Annual Total,,,"2,197,466","2,091,092","106,374","2,097,070","105,780","100,515","5,265",,,0,0,0,,0,0,,"877,306",,,"7,287,868",0,,,,20.8038,8.3071,8.7281
00044,Skagit Transit,Full Reporter,Independent Public Agency or Authority of Transit Service,Burlington,WA,69,CB,DO,6,"60,490","Mount Vernon, WA",30.66,"66,825",760,"116,627",,Annual Total,,,"582,664","548,814","33,850","635,405","20,622","19,393","1,229",0,0,0,0,0,,0,0,,"100,058",,,"2,601,508",0,,,,28.2996,26,5.1595
00044,Skagit Transit,Full Reporter,Independent Public Agency or Authority of Transit Service,Burlington,WA,69,VP,DO,29,"60,490","Mount Vernon, WA",30.66,"66,825",760,"116,627",,Annual Total,,,"610,414","610,414",0,0,"17,046","17,046",0,0,0,0,0,0,,0,0,,"53,297",,,"2,497,688",0,,,,35.8098,46.8636,3.1267
00044,Skagit Transit,Full Reporter,Independent Public Agency or Authority of Transit Service,Burlington,WA,69,MB,DO,15,"60,490","Mount Vernon, WA",30.66,"66,825",760,"116,627",,Annual Total,,,"866,175","822,724","43,451","849,195","61,780","59,094","2,686",0,0,0,0,0,,0,0,,"276,522",,,"1,133,740",0,,,,13.9223,4.1,4.6794
00044,Skagit Transit,Full Reporter,Independent Public Agency or Authority of Transit Service,Burlington,WA,69,DR,DO,19,"60,490","Mount Vernon, WA",30.66,"66,825",760,"116,627",,Annual Total,,,"441,283","374,842","66,441",0,"33,851","30,330","3,521",0,0,0,0,0,,0,0,,"53,400","53,400",0,"294,592",0,,,,12.3588,5.5167,1.7606
00045,Fairbanks North Star Borough,Reduced Reporter,"City, County or Local Government Unit or Department of Transportation",Fairbanks,AK,18,DR,DO,6,"28,549","Fairbanks, AK",74.3,"71,396","7,338","95,593",,Annual Total,,,0,"109,960",0,0,0,"8,825",0,,,0,0,0,,0,0,,"18,813",,0,0,0,,,,12.4601,,2.1318
00045,Fairbanks North Star Borough,Reduced Reporter,"City, County or Local Government Unit or Department of Transportation",Fairbanks,AK,18,MB,DO,12,"28,549","Fairbanks, AK",74.3,"71,396","7,338","95,593",,Annual Total,,,0,"527,861",0,0,0,"32,073",0,,,0,0,0,,0,0,,"183,262",,,0,0,,,,16.4581,,5.7139
00046,"City of Wilsonville, dba: South Metro Area Regional Transit",Full Reporter,"City, County or Local Government Unit or Department of Transportation",Wilsonville,OR,19,DR,DO,6,"71,317","Portland, OR--WA",519.3,"2,104,238",80,"73,800",,Annual Total,,,"58,285","46,058","12,227",0,"5,158","4,220",938,,,0,0,0,,0,0,,"9,411","5,493",,"32,514",0,,,,10.9142,3.4549,2.2301
00046,"City of Wilsonville, dba: South Metro Area Regional Transit",Full Reporter,"City, County or Local Government Unit or Department of Transportation",Wilsonville,OR,19,MB,DO,13,"71,317","Portland, OR--WA",519.3,"2,104,238",80,"73,800",,Annual Total,,,"584,843","560,484","24,359","591,223","29,700","26,958","2,742",,,0,0,0,,0,0,,"147,252",,,"967,161",0,,,,20.791,6.5681,5.4623
00047,"City of Corvallis, dba: Corvallis Transit System",Reduced Reporter,"City, County or Local Government Unit or Department of Transportation",Corvallis,OR,11,MB,PT,11,"20,422","Corvallis, OR",17.45,"66,791",14,"62,272",,Annual Total,,,0,"470,177",0,0,0,"37,769",0,,,0,0,0,,0,0,,"722,610",,,0,0,,,,12.4488,,19.1324
00048,"City of Lewiston, dba: Lewiston Transit System",Reduced Reporter,"City, County or Local Government Unit or Department of Transportation",Lewiston,ID,4,DR,DO,2,"49,312","Lewiston, ID--WA",27.93,"54,798",17,"54,798",,Annual Total,,,0,"30,341",0,0,0,"2,457",0,,,0,0,0,,0,0,,"5,822",,0,0,0,,,,12.3488,,2.3696
00048,"City of Lewiston, dba: Lewiston Transit System",Reduced Reporter,"City, County or Local Government Unit or Department of Transportation",Lewiston,ID,4,MB,DO,2,"49,312","Lewiston, ID--WA",27.93,"54,798",17,"54,798",,Annual Total,,,0,"106,585",0,0,0,"7,064",0,,,0,0,0,,0,0,,"34,562",,,0,0,,,,15.0885,,4.8927
00051,Asotin County,Reduced Reporter,"City, County or Local Government Unit or Department of Transportation",Clarkston,WA,13,MB,DO,3,"49,312","Lewiston, ID--WA",27.93,"54,798",20,"21,888",,Annual Total,,,0,"166,091",0,0,0,"10,357",0,,,0,0,0,,0,0,,"37,672",,,0,0,,,,16.0366,,3.6373
00051,Asotin County,Reduced Reporter,"City, County or Local Government Unit or Department of Transportation",Clarkston,WA,13,DR,DO,2,"49,312","Lewiston, ID--WA",27.93,"54,798",20,"21,888",,Annual Total,,,0,"35,287",0,0,0,"3,129",0,,,0,0,0,,0,0,,"7,229",,0,0,0,,,,11.2774,,2.3103
00051,Asotin County,Reduced Reporter,"City, County or Local Government Unit or Department of Transportation",Clarkston,WA,13,VP,DO,8,"49,312","Lewiston, ID--WA",27.93,"54,798",20,"21,888",,Annual Total,,,0,"115,962",0,0,0,"3,128",0,,,0,0,0,,0,0,,"19,708",,,0,0,,,,37.0723,,6.3005
00053,"Coeur d'Alene Tribe, dba: Citylink Transit",Reduced Reporter,Tribe,Plummer,ID,7,MB,DO,5,"18,451","Coeur d'Alene, ID",46.76,"121,831",388,"21,188",,Annual Total,,,0,"604,596",0,0,0,"23,912",0,,,0,0,0,,0,0,,"170,010",,,0,0,,,,25.2842,,7.1098
00053,"Coeur d'Alene Tribe, dba: Citylink Transit",Reduced Reporter,Tribe,Plummer,ID,7,DR,DO,2,"18,451","Coeur d'Alene, ID",46.76,"121,831",388,"21,188",,Annual Total,,,0,"62,053",0,0,0,"1,859",0,,,0,0,0,,0,0,,"4,891",,0,0,0,,,,33.3798,,2.631
00055,"Kootenai County, dba: Kootenai County Citylink North",Reduced Reporter,"City, County or Local Government Unit or Department of Transportation",Coeur D Alene,ID,4,DR,PT,4,"18,451","Coeur d'Alene, ID",46.76,"121,831",32,"90,132",,Annual Total,,,0,"92,006",0,0,0,"6,840",0,,,0,0,0,,0,0,,"15,278",,0,0,0,,,,13.4512,,2.2336
00057,"Central Oregon Intergovernmental Council, dba: Cascades East Transit",Full Reporter,"MPO, COG or Other Planning Agency",Bend,OR,41,CB,DO,12,"6,868","Bend, OR",42.41,"106,988",78,"156,297",,Annual Total,,,"527,652","489,639","38,013","500,476","17,940","16,637","1,303",0,0,0,0,0,,0,0,,"157,585",,,"2,076,881",0,,,,29.4307,13.1794,9.472
00057,"Central Oregon Intergovernmental Council, dba: Cascades East Transit",Full Reporter,"MPO, COG or Other Planning Agency",Bend,OR,41,MB,DO,1,"6,868","Bend, OR",42.41,"106,988",78,"156,297",,Annual Total,,,"34,795","30,900","3,895","32,004","2,156","1,880",276,0,0,0,0,0,,0,0,,"25,913",,,"67,069",0,,,,16.4362,2.5882,13.7835
00057,"Central Oregon Intergovernmental Council, dba: Cascades East Transit",Full Reporter,"MPO, COG or Other Planning Agency",Bend,OR,41,MB,PT,12,"6,868","Bend, OR",42.41,"106,988",78,"156,297",,Annual Total,,,"240,762","233,804","6,958","234,750","16,989","16,459",530,0,0,0,0,0,,0,0,,"192,758",,,"671,077",0,,,,14.2052,3.4814,11.7114
00057,"Central Oregon Intergovernmental Council, dba: Cascades East Transit",Full Reporter,"MPO, COG or Other Planning Agency",Bend,OR,41,DR,DO,7,"6,868","Bend, OR",42.41,"106,988",78,"156,297",,Annual Total,,,"101,918","88,583","13,335",0,"11,616","10,252","1,364",0,0,0,0,0,,0,0,,"21,137",0,0,"71,013",0,,,,8.6406,3.3597,2.0617
00057,"Central Oregon Intergovernmental Council, dba: Cascades East Transit",Full Reporter,"MPO, COG or Other Planning Agency",Bend,OR,41,DR,PT,9,"6,868","Bend, OR",42.41,"106,988",78,"156,297",,Annual Total,,,"175,915","130,112","45,803",0,"12,409","9,217","3,192",0,0,0,0,0,,0,0,,"26,218","23,959",0,"68,391",0,,,,14.1165,2.6086,2.8445
00058,City of Portland,Full Reporter,"City, County or Local Government Unit or Department of Transportation",Portland,OR,14,TR,PT,2,"71,317","Portland, OR--WA",519.3,"2,104,238",11,"97,377",,Annual Total,,,"4,840","4,840",0,"4,840",523,523,0,0,0,0,0,0,,0,0,,"162,349",,,"103,903",2.56,,,,9.2543,0.64,310.4187
00058,City of Portland,Full Reporter,"City, County or Local Government Unit or Department of Transportation",Portland,OR,14,SR,PT,12,"71,317","Portland, OR--WA",519.3,"2,104,238",11,"97,377",,Annual Total,,,"376,620","376,056",564,"382,073","71,824","71,404",420,,,0,"376,620","376,056",564,"71,824","71,404",420,"2,210,992",,,"2,719,520",30.88,,,,5.2666,1.23,30.9645
00059,"Josephine County, dba: Josephine Community Transit",Reduced Reporter,"City, County or Local Government Unit or Department of Transportation",Grants Pass,OR,14,CB,DO,5,"34,516","Grants Pass, OR",30.42,"55,724",80,"48,000",,Annual Total,,,0,"213,375",0,0,0,"6,963",0,,,0,0,0,,0,0,,"21,977",,,0,0,,,,30.6441,,3.1563
00059,"Josephine County, dba: Josephine Community Transit",Reduced Reporter,"City, County or Local Government Unit or Department of Transportation",Grants Pass,OR,14,DR,DO,4,"34,516","Grants Pass, OR",30.42,"55,724",80,"48,000",,Annual Total,,,0,"84,939",0,0,0,"9,741",0,,,0,0,0,,0,0,,"13,553",,0,0,0,,,,8.7197,,1.3913
00059,"Josephine County, dba: Josephine Community Transit",Reduced Reporter,"City, County or Local Government Unit or Department of Transportation",Grants Pass,OR,14,MB,DO,5,"34,516","Grants Pass, OR",30.42,"55,724",80,"48,000",,Annual Total,,,0,"173,372",0,0,0,"12,313",0,,,0,0,0,,0,0,,"78,513",,,0,0,,,,14.0804,,6.3764
00060,The Tulalip Tribes of Washington,Reduced Reporter,Tribe,Tulalip,WA,1,MB,DO,1,53,Washington Non-UZA,0,"1,895,776",19,"5,303",,Annual Total,,,0,"13,986",0,0,0,"1,322",0,,,0,0,0,,0,0,,562,,,0,0,,,,10.5794,,0.4251
00061,City of Albany,Reduced Reporter,"City, County or Local Government Unit or Department of Transportation",Albany,OR,15,DR,DO,9,955,"Albany, OR",23.05,"62,074",20,"50,724",,Annual Total,,,0,"78,991",0,0,0,"6,561",0,,,0,0,0,,0,0,,"14,109",,0,0,0,,,,12.0395,,2.1504
00061,City of Albany,Reduced Reporter,"City, County or Local Government Unit or Department of Transportation",Albany,OR,15,MB,DO,6,955,"Albany, OR",23.05,"62,074",20,"50,724",,Annual Total,,,0,"303,807",0,0,0,"18,062",0,,,0,0,0,,0,0,,"50,945",,,0,0,,,,16.8202,,2.8206
00063,City of Milton-Freewater,Reduced Reporter,"City, County or Local Government Unit or Department of Transportation",Milton Freewater,OR,2,DR,TX,1,41,Oregon Non-UZA,0,"1,553,447",79,"8,640",,Annual Total,,,0,"3,126",0,0,0,279,0,,,0,0,0,,0,0,,"1,767",,0,0,0,,,,11.2043,,6.3333
00063,City of Milton-Freewater,Reduced Reporter,"City, County or Local Government Unit or Department of Transportation",Milton Freewater,OR,2,MB,PT,1,41,Oregon Non-UZA,0,"1,553,447",79,"8,640",,Annual Total,,,0,"20,242",0,0,0,"1,288",0,,,0,0,0,,0,0,,"1,561",,,0,0,,,,15.7158,,1.212
00064,Valley Transit,Reduced Reporter,Independent Public Agency or Authority of Transit Service,Walla Walla,WA,18,DR,DO,5,"91,405","Walla Walla, WA--OR",23.86,"50,013",25,"46,914",,Annual Total,,,0,"103,967",0,0,0,"10,088",0,,,0,0,0,,0,0,,"27,376",,0,0,0,,,,10.306,,2.7137
00064,Valley Transit,Reduced Reporter,Independent Public Agency or Authority of Transit Service,Walla Walla,WA,18,MB,DO,8,"91,405","Walla Walla, WA--OR",23.86,"50,013",25,"46,914",,Annual Total,,,0,"288,293",0,0,0,"22,921",0,,,0,0,0,,0,0,,"291,045",,,0,0,,,,12.5777,,12.6977
00064,Valley Transit,Reduced Reporter,Independent Public Agency or Authority of Transit Service,Walla Walla,WA,18,VP,DO,5,"91,405","Walla Walla, WA--OR",23.86,"50,013",25,"46,914",,Annual Total,,,0,"93,749",0,0,0,"1,827",0,,,0,0,0,,0,0,,"10,167",,,0,0,,,,51.3131,,5.5649
00065,"Benton County, dba: Benton Area Transit",Reduced Reporter,"City, County or Local Government Unit or Department of Transportation",Corvallis,OR,15,DR,PT,13,"20,422","Corvallis, OR",17.45,"66,791",679,"96,017",,Annual Total,,,0,"201,494",0,0,0,"16,582",0,,,0,0,0,,0,0,,"30,159",,0,0,0,,,,12.1514,,1.8188
00065,"Benton County, dba: Benton Area Transit",Reduced Reporter,"City, County or Local Government Unit or Department of Transportation",Corvallis,OR,15,CB,PT,2,"20,422","Corvallis, OR",17.45,"66,791",679,"96,017",,Annual Total,,,0,"123,165",0,0,0,"4,359",0,,,0,0,0,,0,0,,"7,985",,,0,0,,,,28.2553,,1.8318
